country,state,city,station,latitude,longitude
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.514960
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25.7808257,84.7446768
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.697189,85.245900
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.586562,85.043586
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158
India,Bihar,Patna,"Muradpur, Patna - BSPCB",25.619651,85.147382
India,Bihar,Patna,"Muradpur, Patna - BSPCB",25.619651,85.147382
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
India,Bihar,Patna,"Samanpura, Patna - BSPCB",25.596727,85.085624
India,Bihar,Patna,"Samanpura, Patna - BSPCB",25.596727,85.085624
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.03280,85.41948
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.03280,85.41948
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.892357,86.590325
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.952822,84.002396
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.952822,84.002396
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.952822,84.002396
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.735567,76.775714
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.735567,76.775714
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.735567,76.775714
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.751462,76.762879
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.08815,82.13737
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.237755,81.705301
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.237755,81.705301
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",28.5512005,77.2735737
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",28.5512005,77.2735737
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",28.5918245,77.2273074
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.567890,77.250515
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.567890,77.250515
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",28.57834,77.18400
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",28.57834,77.18400
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
India,Delhi,Delhi,"Pusa, Delhi - IMD",28.636110,77.173332
India,Delhi,Delhi,"Pusa, Delhi - IMD",28.636110,77.173332
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.119920
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.041137,72.456691
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23.023389,72.515201
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.076793,72.627874
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.043070,72.562968
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.043070,72.562968
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.613267,73.010555
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.613267,73.010555
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.613267,73.010555
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.221714,72.654328
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.221714,72.654328
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",22.410802,73.097923
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",22.410802,73.097923
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",30.379589,76.778328
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",30.379589,76.778328
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",30.379589,76.778328
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",28.593883,76.270653
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",28.593883,76.270653
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",28.206800,76.799700
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",28.376058,77.315741
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",28.4227,77.0667
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",29.140560,75.744941
India,Haryana,Jind,"Police Lines, Jind - HSPCB",29.307814,76.337619
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",29.695300,77.002700
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",29.966942,76.875879
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",27.9002,76.9938
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",27.9002,76.9938
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.360699,76.936090
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",28.1485564,77.3320667
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.497973,76.993331
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.497973,76.993331
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52123,76.37138
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52123,76.37138
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",29.536400,75.015800
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",29.536400,75.015800
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.027200,77.062100
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.027200,77.062100
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.027200,77.062100
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991
India,Jharkhand,Dhanbad,"Kalakusuma, Dhanbad - DMC",23.811548,86.481238
India,Jharkhand,Dhanbad,"Kalakusuma, Dhanbad - DMC",23.811548,86.481238
India,Jharkhand,Dhanbad,"Kalakusuma, Dhanbad - DMC",23.811548,86.481238
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC",23.669880,86.411725
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC",23.669880,86.411725
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC",23.669880,86.411725
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",15.888653,74.541751
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028,75.797056
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14.475800,75.905200
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14.475800,75.905200
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",13.008556,76.125258
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",14.791800,75.389600
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",15.351773,75.140726
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17.321993,76.822628
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17.321993,76.822628
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",14.816666,74.141003
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",14.816666,74.141003
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",14.816666,74.141003
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",14.816666,74.141003
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",13.1276288,78.1570122
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",13.1276288,78.1570122
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.347630,76.181767
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.347630,76.181767
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.415911,75.735050
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.889250,74.853000
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.889250,74.853000
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",16.208139,77.348417
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",13.34194444,74.74694444
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",13.34194444,74.74694444
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",13.34194444,74.74694444
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",13.34194444,74.74694444
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16.802639,75.722694
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16.7602,77.1428
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16.7602,77.1428
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.875000,75.373200
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.875000,75.373200
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.563700,76.886500
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",10.532400,76.215900
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",10.532400,76.215900
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.203442,78.193251
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.259242,78.216432
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.200388,78.147714
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.200388,78.147714
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",26.210536,78.171
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",26.210536,78.171
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",26.210536,78.171
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",22.4310,75.5213
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",22.4310,75.5213
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",22.6780,75.8559
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.7084,75.8815
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.7084,75.8815
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.163174,79.973061
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.168606,79.932247
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.218135,79.957770
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.218135,79.957770
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.50016,80.23284
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.50016,80.23284
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.50016,80.23284
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.108440,77.511428
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.108440,77.511428
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.838586,78.759431
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",23.8640158,78.80289321
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.108970,82.645580
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.108970,82.645580
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",23.182719 ,75.768218 
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",23.182719 ,75.768218 
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.9402359,77.7895248
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",20.939198,77.765701
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16485,73.23409
